x,y,Elevation
-87.93746632928563,41.66979621277268,719
-87.93717139335818,41.66979621277268,725
-87.93687645743074,41.66979621277268,724
-87.93658152150331,41.66979621277268,724
-87.93628658557587,41.66979621277268,717
-87.93599164964843,41.66979621277268,708
-87.93569671372099,41.66979621277268,703
-87.93540177779356,41.66979621277268,701
-87.93510684186612,41.66979621277268,704
-87.93481190593867,41.66979621277268,704
-87.93451697001123,41.66979621277268,709
-87.9342220340838,41.66979621277268,712
-87.93392709815636,41.66979621277268,715
-87.93363216222892,41.66979621277268,716
-87.93333722630148,41.66979621277268,716
-87.93304229037405,41.66979621277268,708
-87.9327473544466,41.66979621277268,715
-87.93245241851916,41.66979621277268,717
-87.93215748259172,41.66979621277268,718
-87.93186254666429,41.66979621277268,715
-87.93156761073685,41.66979621277268,715
-87.9312726748094,41.66979621277268,715
-87.93097773888196,41.66979621277268,716
-87.93068280295454,41.66979621277268,716
-87.9303878670271,41.66979621277268,715
-87.93009293109965,41.66979621277268,715
-87.92979799517221,41.66979621277268,712
-87.92950305924478,41.66979621277268,708
-87.92920812331734,41.66979621277268,703
-87.9289131873899,41.66979621277268,700
-87.92861825146245,41.66979621277268,699
-87.92832331553502,41.66979621277268,699
-87.92802837960758,41.66979621277268,702
-87.92773344368014,41.66979621277268,706
-87.9274385077527,41.66979621277268,708
-87.92714357182527,41.66979621277268,709
-87.92684863589783,41.66979621277268,709
-87.92655369997038,41.66979621277268,708
-87.92625876404294,41.66979621277268,710
-87.92596382811551,41.66979621277268,716
-87.92566889218807,41.66979621277268,719
-87.92537395626063,41.66979621277268,721
-87.92507902033319,41.66979621277268,721
-87.92478408440576,41.66979621277268,723
-87.92448914847832,41.66979621277268,724
-87.92419421255087,41.66979621277268,723
-87.92389927662343,41.66979621277268,723
-87.923604340696,41.66979621277268,723
-87.92330940476856,41.66979621277268,721
-87.92301446884112,41.66979621277268,719
-87.92271953291367,41.66979621277268,719
-87.92242459698625,41.66979621277268,717
-87.9221296610588,41.66979621277268,715
-87.92183472513136,41.66979621277268,715
-87.92153978920392,41.66979621277268,713
-87.92124485327648,41.66979621277268,711
-87.92094991734905,41.66979621277268,707
-87.9206549814216,41.66979621277268,701
-87.92036004549416,41.66979621277268,701
-87.92006510956674,41.66979621277268,690
-87.9197701736393,41.66979621277268,696
-87.91947523771185,41.66979621277268,702
-87.91918030178441,41.66979621277268,706
-87.91888536585697,41.66979621277268,709
-87.91859042992954,41.66979621277268,709
-87.9182954940021,41.66979621277268,711
-87.91800055807465,41.66979621277268,712
-87.91770562214721,41.66979621277268,712
-87.91741068621978,41.66979621277268,712
-87.91711575029234,41.66979621277268,712
-87.9168208143649,41.66979621277268,713
-87.91652587843745,41.66979621277268,711
-87.91623094251003,41.66979621277268,704
-87.91593600658258,41.66979621277268,705
-87.91564107065514,41.66979621277268,709
-87.9153461347277,41.66979621277268,709
-87.91505119880027,41.66979621277268,707
-87.91475626287283,41.66979621277268,698
-87.91446132694539,41.66979621277268,694
-87.91416639101794,41.66979621277268,698
-87.91387145509051,41.66979621277268,698
-87.91357651916307,41.66979621277268,702
-87.91328158323563,41.66979621277268,705
-87.91298664730819,41.66979621277268,710
-87.91269171138076,41.66979621277268,711
-87.91239677545332,41.66979621277268,712
-87.91210183952587,41.66979621277268,712
-87.91180690359843,41.66979621277268,714
-87.911511967671,41.66979621277268,716
-87.91121703174356,41.66979621277268,719
-87.91092209581612,41.66979621277268,720
-87.91062715988868,41.66979621277268,720
-87.91033222396125,41.66979621277268,719
-87.9100372880338,41.66979621277268,717
-87.90974235210636,41.66979621277268,715
-87.90944741617892,41.66979621277268,717
-87.90915248025149,41.66979621277268,717
-87.90885754432405,41.66979621277268,717
-87.90856260839661,41.66979621277268,717
-87.90826767246917,41.66979621277268,716
-87.90797273654174,41.66979621277268,715
-87.9076778006143,41.66979621277268,714
-87.90738286468685,41.66979621277268,714
-87.90708792875941,41.66979621277268,714
-87.90679299283198,41.66979621277268,714
-87.90649805690454,41.66979621277268,715
-87.9062031209771,41.66979621277268,716
-87.90590818504965,41.66979621277268,717
-87.90561324912223,41.66979621277268,717
-87.90531831319478,41.66979621277268,718
-87.90502337726734,41.66979621277268,718
-87.9047284413399,41.66979621277268,718
-87.90443350541247,41.66979621277268,718
-87.90413856948503,41.66979621277268,718
-87.90384363355759,41.66979621277268,719
-87.90354869763014,41.66979621277268,720
-87.9032537617027,41.66979621277268,720
-87.90295882577527,41.66979621277268,721
-87.90266388984783,41.66979621277268,722
-87.90236895392039,41.66979621277268,722
-87.90207401799296,41.66979621277268,721
-87.90177908206552,41.66979621277268,720
-87.90148414613807,41.66979621277268,719
-87.90118921021063,41.66979621277268,719
-87.90089427428319,41.66979621277268,719
-87.90059933835576,41.66979621277268,715
-87.90030440242832,41.66979621277268,715
-87.90000946650088,41.66979621277268,715
-87.89971453057345,41.66979621277268,724
-87.899419594646,41.66979621277268,725
-87.89912465871856,41.66979621277268,725
-87.89882972279112,41.66979621277268,724
-87.89853478686368,41.66979621277268,723
-87.89823985093625,41.66979621277268,723
-87.89794491500881,41.66979621277268,725
-87.89764997908136,41.66979621277268,725
-87.89735504315392,41.66979621277268,728
-87.8970601072265,41.66979621277268,724
-87.89676517129905,41.66979621277268,725
-87.89647023537161,41.66979621277268,726
-87.89617529944417,41.66979621277268,728
-87.89588036351674,41.66979621277268,728
-87.8955854275893,41.66979621277268,733
-87.89529049166185,41.66979621277268,740
-87.89499555573441,41.66979621277268,746
-87.89470061980698,41.66979621277268,750
-87.89440568387954,41.66979621277268,750
-87.8941107479521,41.66979621277268,750
-87.89381581202466,41.66979621277268,750
-87.89352087609723,41.66979621277268,749
-87.89322594016978,41.66979621277268,747
-87.89293100424234,41.66979621277268,742
-87.8926360683149,41.66979621277268,742
-87.89234113238747,41.66979621277268,737
-87.89204619646003,41.66979621277268,736
-87.89175126053259,41.66979621277268,732
-87.89145632460514,41.66979621277268,727
-87.89116138867772,41.66979621277268,727
-87.89086645275027,41.66979621277268,721
-87.89057151682283,41.66979621277268,715
-87.89027658089539,41.66979621277268,705
-87.88998164496796,41.66979621277268,701
-87.88968670904052,41.66979621277268,696
-87.88939177311308,41.66979621277268,696
-87.88909683718563,41.66979621277268,689
-87.8888019012582,41.66979621277268,687
-87.88850696533076,41.66979621277268,692
-87.88821202940332,41.66979621277268,700
-87.88791709347588,41.66979621277268,700
-87.88762215754845,41.66979621277268,700
-87.887327221621,41.66979621277268,700
-87.88703228569356,41.66979621277268,710
-87.88673734976612,41.66979621277268,720
-87.8864424138387,41.66979621277268,733
-87.88614747791125,41.66979621277268,733
-87.88585254198381,41.66979621277268,738
-87.88555760605637,41.66979621277268,737
-87.88526267012894,41.66979621277268,737
-87.8849677342015,41.66979621277268,736
-87.88467279827405,41.66979621277268,731
-87.88437786234661,41.66979621277268,731
-87.88408292641918,41.66979621277268,729
-87.88378799049174,41.66979621277268,728
-87.8834930545643,41.66979621277268,725
-87.88319811863686,41.66979621277268,728
-87.88290318270941,41.66979621277268,728
-87.88260824678198,41.66979621277268,732
-87.88231331085454,41.66979621277268,732
-87.8820183749271,41.66979621277268,731
-87.88172343899967,41.66979621277268,730
-87.88142850307223,41.66979621277268,731
-87.88113356714479,41.66979621277268,731
-87.88083863121734,41.66979621277268,736
-87.8805436952899,41.66979621277268,735
-87.88024875936247,41.66979621277268,730
-87.87995382343503,41.66979621277268,730
-87.87965888750759,41.66979621277268,730
-87.87936395158016,41.66979621277268,729
-87.87906901565272,41.66979621277268,730
-87.87877407972528,41.66979621277268,731
-87.87847914379783,41.66979621277268,731
-87.87818420787039,41.66979621277268,730
-87.87788927194296,41.66979621277268,730
-87.87759433601552,41.66979621277268,728
-87.87729940008808,41.66979621277268,728
-87.87700446416063,41.66979621277268,727
-87.8767095282332,41.66979621277268,728
-87.87641459230576,41.66979621277268,728
-87.87611965637832,41.66979621277268,728
-87.87582472045088,41.66979621277268,729
-87.87552978452345,41.66979621277268,730
-87.87523484859601,41.66979621277268,730
-87.87493991266857,41.66979621277268,731
-87.87464497674112,41.66979621277268,731
-87.8743500408137,41.66979621277268,732
-87.87405510488625,41.66979621277268,732
-87.87376016895881,41.66979621277268,733
-87.87346523303137,41.66979621277268,731
-87.87317029710394,41.66979621277268,731
-87.8728753611765,41.66979621277268,728
-87.87258042524905,41.66979621277268,722
-87.87228548932161,41.66979621277268,722
-87.87199055339418,41.66979621277268,722
-87.87169561746674,41.66979621277268,722
-87.8714006815393,41.66979621277268,722
-87.87110574561186,41.66979621277268,722
-87.87081080968443,41.66979621277268,722
-87.87051587375699,41.66979621277268,722
-87.87022093782954,41.66979621277268,722
-87.8699260019021,41.66979621277268,722
-87.86963106597467,41.66979621277268,722
-87.86933613004723,41.66979621277268,722
-87.86904119411979,41.66979621277268,721
-87.86874625819235,41.66979621277268,719
-87.86845132226492,41.66979621277268,719
-87.86815638633747,41.66979621277268,719
-87.86786145041003,41.66979621277268,720
-87.86756651448259,41.66979621277268,722
-87.86727157855516,41.66979621277268,726
-87.86697664262772,41.66979621277268,727
-87.86668170670028,41.66979621277268,727
-87.86638677077283,41.66979621277268,723
-87.8660918348454,41.66979621277268,716
-87.86579689891796,41.66979621277268,704
-87.86550196299052,41.66979621277268,698
-87.86520702706308,41.66979621277268,695
-87.86491209113565,41.66979621277268,695
-87.86461715520821,41.66979621277268,693
-87.86432221928077,41.66979621277268,693
-87.86402728335332,41.66979621277268,693
-87.8637323474259,41.66979621277268,694
-87.86343741149845,41.66979621277268,694
-87.86314247557101,41.66979621277268,694
-87.86284753964357,41.66979621277268,695
-87.86255260371613,41.66979621277268,694
-87.8622576677887,41.66979621277268,693
-87.86196273186125,41.66979621277268,693
-87.86166779593381,41.66979621277268,693
-87.86137286000638,41.66979621277268,693
-87.86107792407894,41.66979621277268,695
-87.8607829881515,41.66979621277268,698
-87.86048805222406,41.66979621277268,702
-87.86019311629661,41.66979621277268,702
-87.85989818036919,41.66979621277268,705
-87.85960324444174,41.66979621277268,706
-87.8593083085143,41.66979621277268,699
-87.85901337258687,41.66979621277268,699
-87.85871843665943,41.66979621277268,698
-87.85842350073199,41.66979621277268,698
-87.85812856480455,41.66979621277268,699
-87.8578336288771,41.66979621277268,701
-87.85753869294967,41.66979621277268,701
-87.85724375702223,41.66979621277268,700
-87.85694882109479,41.66979621277268,700
-87.85665388516735,41.66979621277268,699
-87.85635894923992,41.66979621277268,696
-87.85606401331248,41.66979621277268,694
-87.85576907738503,41.66979621277268,691
-87.85547414145759,41.66979621277268,686
-87.85517920553016,41.66979621277268,686
-87.85488426960272,41.66979621277268,681
-87.85458933367528,41.66979621277268,679
-87.85429439774784,41.66979621277268,677
-87.85399946182041,41.66979621277268,674
-87.85370452589297,41.66979621277268,674
-87.85340958996552,41.66979621277268,672
-87.85311465403808,41.66979621277268,672
-87.85281971811065,41.66979621277268,672
-87.85252478218321,41.66979621277268,672
-87.85222984625577,41.66979621277268,672
-87.85193491032832,41.66979621277268,672
-87.8516399744009,41.66979621277268,671
-87.85134503847345,41.66979621277268,671
-87.85105010254601,41.66979621277268,670
-87.85075516661857,41.66979621277268,668
-87.85046023069114,41.66979621277268,668
-87.8501652947637,41.66979621277268,669
-87.84987035883626,41.66979621277268,670
-87.84957542290881,41.66979621277268,671
-87.84928048698139,41.66979621277268,671
-87.84898555105394,41.66979621277268,671
-87.8486906151265,41.66979621277268,671
-87.84839567919906,41.66979621277268,670
-87.84810074327163,41.66979621277268,671
-87.84780580734419,41.66979621277268,672
-87.84751087141674,41.66979621277268,674
-87.8472159354893,41.66979621277268,674
-87.84692099956187,41.66979621277268,674
-87.84662606363443,41.66979621277268,676
-87.84633112770699,41.66979621277268,677
-87.84603619177955,41.66979621277268,677
-87.84574125585212,41.66979621277268,677
-87.84544631992468,41.66979621277268,677
-87.84515138399723,41.66979621277268,676
-87.84485644806979,41.66979621277268,675
-87.84456151214236,41.66979621277268,671
-87.84426657621492,41.66979621277268,667
-87.84397164028748,41.66979621277268,667
-87.84367670436004,41.66979621277268,663
-87.84338176843261,41.66979621277268,659
-87.84308683250516,41.66979621277268,649
-87.84279189657772,41.66979621277268,641
-87.84249696065028,41.66979621277268,663
-87.84220202472284,41.66979621277268,663
-87.84190708879541,41.66979621277268,683
-87.84161215286797,41.66979621277268,684
-87.84131721694052,41.66979621277268,681
-87.8410222810131,41.66979621277268,680
-87.84072734508565,41.66979621277268,680
-87.84043240915821,41.66979621277268,679
-87.84013747323077,41.66979621277268,678
-87.83984253730333,41.66979621277268,679
-87.8395476013759,41.66979621277268,683
-87.83925266544846,41.66979621277268,685
-87.83895772952101,41.66979621277268,685
-87.83866279359358,41.66979621277268,688
-87.83836785766614,41.66979621277268,690
-87.8380729217387,41.66979621277268,691
-87.83777798581126,41.66979621277268,692
-87.83748304988382,41.66979621277268,692
-87.83718811395639,41.66979621277268,694
-87.83689317802894,41.66979621277268,700
-87.8365982421015,41.66979621277268,704
-87.83630330617406,41.66979621277268,706
-87.83600837024663,41.66979621277268,707
-87.83571343431919,41.66979621277268,707
-87.83541849839175,41.66979621277268,704
-87.8351235624643,41.66979621277268,701
-87.83482862653688,41.66979621277268,697
-87.83453369060943,41.66979621277268,696
-87.83423875468199,41.66979621277268,696
-87.83394381875455,41.66979621277268,694
-87.83364888282712,41.66979621277268,691
-87.83335394689968,41.66979621277268,689
-87.83305901097224,41.66979621277268,689
-87.83276407504479,41.66979621277268,689
-87.83246913911736,41.66979621277268,689
-87.83217420318992,41.66979621277268,689
-87.83187926726248,41.66979621277268,685
-87.83158433133504,41.66979621277268,681
-87.83128939540761,41.66979621277268,679
-87.83099445948017,41.66979621277268,679
-87.83069952355272,41.66979621277268,679
-87.83040458762528,41.66979621277268,678
-87.83010965169785,41.66979621277268,678
-87.82981471577041,41.66979621277268,677
-87.82951977984297,41.66979621277268,677
-87.82922484391553,41.66979621277268,677
-87.8289299079881,41.66979621277268,668
-87.82863497206066,41.66979621277268,668
-87.82834003613321,41.66979621277268,674
-87.82804510020577,41.66979621277268,677
-87.82775016427834,41.66979621277268,677
-87.8274552283509,41.66979621277268,674
-87.82716029242346,41.66979621277268,666
-87.82686535649601,41.66979621277268,649
-87.82657042056859,41.66979621277268,650
-87.82627548464114,41.66979621277268,650
-87.8259805487137,41.66979621277268,650
-87.82568561278626,41.66979621277268,650
-87.82539067685883,41.66979621277268,648
-87.82509574093139,41.66979621277268,646
-87.82480080500395,41.66979621277268,645
-87.8245058690765,41.66979621277268,645
-87.82421093314908,41.66979621277268,640
-87.82391599722163,41.66979621277268,637
-87.82362106129419,41.66979621277268,635
-87.82332612536675,41.66979621277268,632
-87.82303118943932,41.66979621277268,630
-87.82273625351188,41.66979621277268,630
-87.82244131758443,41.66979621277268,629
-87.82214638165699,41.66979621277268,629
-87.82185144572955,41.66979621277268,630
-87.82155650980212,41.66979621277268,628
-87.82126157387468,41.66979621277268,628
-87.82096663794724,41.66979621277268,629
-87.82067170201981,41.66979621277268,630
-87.82037676609237,41.66979621277268,645
-87.82008183016492,41.66979621277268,652
-87.81978689423748,41.66979621277268,642
-87.81949195831004,41.66979621277268,642
-87.81919702238261,41.66979621277268,645
-87.81890208645517,41.66979621277268,652
-87.81860715052773,41.66979621277268,655
-87.8183122146003,41.66979621277268,646
-87.81801727867285,41.66979621277268,646
-87.81772234274541,41.66979621277268,643
-87.81742740681797,41.66979621277268,636
-87.81713247089053,41.66979621277268,625
-87.8168375349631,41.66979621277268,629
-87.81654259903566,41.66979621277268,634
-87.81624766310821,41.66979621277268,634
-87.81595272718077,41.66979621277268,637
-87.81565779125334,41.66979621277268,639
-87.8153628553259,41.66979621277268,641
-87.81506791939846,41.66979621277268,645
-87.81477298347102,41.66979621277268,645
-87.81447804754359,41.66979621277268,650
-87.81418311161615,41.66979621277268,655
-87.8138881756887,41.66979621277268,657
-87.81359323976126,41.66979621277268,659
-87.81329830383383,41.66979621277268,658
-87.81300336790639,41.66979621277268,658
-87.81270843197895,41.66979621277268,657
-87.8124134960515,41.66979621277268,660
-87.81211856012408,41.66979621277268,663
-87.81182362419663,41.66979621277268,657
-87.81152868826919,41.66979621277268,657
-87.81123375234175,41.66979621277268,649
-87.81093881641432,41.66979621277268,645
-87.81064388048688,41.66979621277268,643
-87.81034894455944,41.66979621277268,642
-87.810054008632,41.66979621277268,642
-87.80975907270457,41.66979621277268,642
-87.80946413677712,41.66979621277268,644
-87.80916920084968,41.66979621277268,646
-87.80887426492224,41.66979621277268,647
-87.80857932899481,41.66979621277268,645
-87.80828439306737,41.66979621277268,645
-87.80798945713993,41.66979621277268,644
-87.80769452121248,41.66979621277268,641
-87.80739958528505,41.66979621277268,636
-87.80710464935761,41.66979621277268,630
-87.80680971343017,41.66979621277268,629
-87.80651477750273,41.66979621277268,629
-87.8062198415753,41.66979621277268,628
-87.80592490564786,41.66979621277268,628
-87.80562996972041,41.66979621277268,627
-87.80533503379297,41.66979621277268,625
-87.80504009786554,41.66979621277268,625
-87.8047451619381,41.66979621277268,623
-87.80445022601066,41.66979621277268,621
-87.80415529008322,41.66979621277268,621
-87.80386035415579,41.66979621277268,623
-87.80356541822835,41.66979621277268,624
-87.8032704823009,41.66979621277268,624
-87.80297554637346,41.66979621277268,625
-87.80268061044603,41.66979621277268,626
-87.80238567451859,41.66979621277268,627
-87.80209073859115,41.66979621277268,627
-87.8017958026637,41.66979621277268,627
-87.80150086673626,41.66979621277268,628
-87.80120593080883,41.66979621277268,629
-87.80091099488139,41.66979621277268,629
-87.80061605895395,41.66979621277268,629
-87.80032112302652,41.66979621277268,630
-87.80002618709908,41.66979621277268,630
-87.79973125117164,41.66979621277268,629
-87.7994363152442,41.66979621277268,629
-87.79914137931675,41.66979621277268,628
-87.79884644338932,41.66979621277268,627
-87.79855150746188,41.66979621277268,627
-87.79825657153444,41.66979621277268,626
-87.79796163560701,41.66979621277268,626
-87.79766669967957,41.66979621277268,625
-87.79737176375212,41.66979621277268,625
-87.79707682782468,41.66979621277268,624
-87.79678189189724,41.66979621277268,624
-87.79648695596981,41.66979621277268,624
-87.79619202004237,41.66979621277268,623
-87.79589708411493,41.66979621277268,623
-87.79560214818748,41.66979621277268,622
-87.79530721226006,41.66979621277268,622
-87.79501227633261,41.66979621277268,623
-87.79471734040517,41.66979621277268,625
-87.79442240447773,41.66979621277268,625
-87.7941274685503,41.66979621277268,621
-87.79383253262286,41.66979621277268,620
-87.79353759669542,41.66979621277268,620
-87.79324266076797,41.66979621277268,620
-87.79294772484054,41.66979621277268,620
-87.7926527889131,41.66979621277268,621
-87.79235785298566,41.66979621277268,622
-87.79206291705822,41.66979621277268,622
-87.79176798113079,41.66979621277268,622
-87.79147304520335,41.66979621277268,622
-87.7911781092759,41.66979621277268,623
-87.79088317334846,41.66979621277268,623
-87.79058823742103,41.66979621277268,623
-87.79029330149359,41.66979621277268,623
-87.78999836556615,41.66979621277268,624
-87.7897034296387,41.66979621277268,624
-87.78940849371128,41.66979621277268,624
-87.78911355778384,41.66979621277268,623
-87.7888186218564,41.66979621277268,623
-87.78852368592895,41.66979621277268,621
-87.78822875000152,41.66979621277268,621
-87.78793381407408,41.66979621277268,621
-87.78763887814664,41.66979621277268,621
-87.7873439422192,41.66979621277268,623
-87.78704900629177,41.66979621277268,623
-87.78675407036432,41.66979621277268,620
-87.78645913443688,41.66979621277268,619
-87.78616419850944,41.66979621277268,617
-87.78586926258201,41.66979621277268,615
-87.78557432665457,41.66979621277268,615
-87.78527939072713,41.66979621277268,614
-87.78498445479968,41.66979621277268,614
-87.78468951887226,41.66979621277268,614
-87.78439458294481,41.66979621277268,613
-87.78409964701737,41.66979621277268,611
-87.78380471108993,41.66979621277268,611
-87.7835097751625,41.66979621277268,610
-87.78321483923506,41.66979621277268,609
-87.78291990330762,41.66979621277268,610
-87.78262496738017,41.66979621277268,607
-87.78233003145274,41.66979621277268,607
-87.7820350955253,41.66979621277268,598
-87.78174015959786,41.66979621277268,598
-87.78144522367042,41.66979621277268,609
-87.78115028774297,41.66979621277268,612
-87.78085535181555,41.66979621277268,612
-87.7805604158881,41.66979621277268,612
-87.78026547996066,41.66979621277268,612
-87.77997054403323,41.66979621277268,612
-87.77967560810579,41.66979621277268,611
-87.77938067217835,41.66979621277268,611
-87.7790857362509,41.66979621277268,611
-87.77879080032346,41.66979621277268,611
-87.77849586439604,41.66979621277268,610
-87.77820092846859,41.66979621277268,609
-87.77790599254115,41.66979621277268,608
-87.77761105661372,41.66979621277268,606
-87.77731612068628,41.66979621277268,606
-87.77702118475884,41.66979621277268,604
-87.7767262488314,41.66979621277268,602
-87.77643131290395,41.66979621277268,599
-87.77613637697652,41.66979621277268,598
-87.77584144104908,41.66979621277268,598
-87.77554650512164,41.66979621277268,596
-87.7752515691942,41.66979621277268,595
-87.77495663326677,41.66979621277268,594
-87.77466169733933,41.66979621277268,592
-87.77436676141188,41.66979621277268,590
-87.77407182548444,41.66979621277268,590
-87.77377688955701,41.66979621277268,591
-87.77348195362957,41.66979621277268,592
-87.77318701770213,41.66979621277268,593
-87.77289208177469,41.66979621277268,594
-87.77259714584726,41.66979621277268,594
-87.77230220991981,41.66979621277268,595
-87.77200727399237,41.66979621277268,595
-87.77171233806493,41.66979621277268,595
-87.7714174021375,41.66979621277268,595
-87.77112246621006,41.66979621277268,595
-87.77082753028262,41.66979621277268,595
-87.77053259435517,41.66979621277268,595
-87.77023765842775,41.66979621277268,594
-87.7699427225003,41.66979621277268,595
-87.76964778657286,41.66979621277268,594
-87.76935285064542,41.66979621277268,594
-87.76905791471799,41.66979621277268,606
-87.76876297879055,41.66979621277268,616
-87.7684680428631,41.66979621277268,619
-87.76817310693566,41.66979621277268,618
-87.76787817100823,41.66979621277268,617
-87.76758323508079,41.66979621277268,617
-87.76728829915335,41.66979621277268,616
-87.76699336322591,41.66979621277268,613
-87.76669842729848,41.66979621277268,610
-87.76640349137104,41.66979621277268,602
-87.7661085554436,41.66979621277268,602
-87.76581361951615,41.66979621277268,583
-87.76551868358872,41.66979621277268,578
-87.76522374766128,41.66979621277268,578
-87.76492881173384,41.66979621277268,578
-87.7646338758064,41.66979621277268,578
-87.76433893987897,41.66979621277268,578
-87.76404400395153,41.66979621277268,578
-87.76374906802408,41.66979621277268,581
-87.76345413209664,41.66979621277268,581
-87.76315919616921,41.66979621277268,582
-87.76286426024177,41.66979621277268,582
-87.76256932431433,41.66979621277268,578
-87.76227438838688,41.66979621277268,578
-87.76197945245946,41.66979621277268,578
-87.76168451653201,41.66979621277268,578
-87.76138958060457,41.66979621277268,578
-87.76109464467713,41.66979621277268,578
-87.76079970874969,41.66979621277268,578
-87.76050477282226,41.66979621277268,593
-87.76020983689482,41.66979621277268,597
-87.75991490096737,41.66979621277268,600
-87.75961996503995,41.66979621277268,600
-87.7593250291125,41.66979621277268,600
-87.75903009318506,41.66979621277268,600
-87.75873515725762,41.66979621277268,599
-87.75844022133018,41.66979621277268,594
-87.75814528540275,41.66979621277268,592
-87.7578503494753,41.66979621277268,592
-87.75755541354786,41.66979621277268,595
-87.75726047762043,41.66979621277268,595
-87.75696554169299,41.66979621277268,595
-87.75667060576555,41.66979621277268,595
-87.7563756698381,41.66979621277268,595
-87.75608073391066,41.66979621277268,595
-87.75578579798324,41.66979621277268,595
-87.7554908620558,41.66979621277268,595
-87.75519592612835,41.66979621277268,596
-87.75490099020091,41.66979621277268,597
-87.75460605427348,41.66979621277268,597
-87.75431111834604,41.66979621277268,598
-87.7540161824186,41.66979621277268,598
-87.75372124649115,41.66979621277268,599
-87.75342631056373,41.66979621277268,600
-87.75313137463628,41.66979621277268,600
-87.75283643870884,41.66979621277268,600
-87.7525415027814,41.66979621277268,600
-87.75224656685397,41.66979621277268,600
-87.75195163092653,41.66979621277268,601
-87.75165669499908,41.66979621277268,602
-87.75136175907164,41.66979621277268,601
-87.75106682314421,41.66979621277268,602
-87.75077188721677,41.66979621277268,603
-87.75047695128933,41.66979621277268,604
-87.75018201536189,41.66979621277268,605
-87.74988707943446,41.66979621277268,607
-87.74959214350702,41.66979621277268,607
-87.74929720757957,41.66979621277268,609
-87.74900227165213,41.66979621277268,610
-87.7487073357247,41.66979621277268,611
-87.74841239979726,41.66979621277268,611
-87.74811746386982,41.66979621277268,611
-87.74782252794238,41.66979621277268,612
-87.74752759201495,41.66979621277268,612
-87.7472326560875,41.66979621277268,613
-87.74693772016006,41.66979621277268,613
-87.74664278423262,41.66979621277268,614
-87.74634784830519,41.66979621277268,614
-87.74605291237775,41.66979621277268,615
-87.7457579764503,41.66979621277268,617
-87.74546304052286,41.66979621277268,619
-87.74516810459544,41.66979621277268,621
-87.744873168668,41.66979621277268,621
-87.74457823274055,41.66979621277268,622
-87.74428329681311,41.66979621277268,623
-87.74398836088568,41.66979621277268,624
-87.74369342495824,41.66979621277268,624
-87.7433984890308,41.66979621277268,624
-87.74310355310335,41.66979621277268,624
-87.74280861717592,41.66979621277268,627
-87.74251368124848,41.66979621277268,628
-87.74221874532104,41.66979621277268,629
-87.7419238093936,41.66979621277268,629
-87.74162887346617,41.66979621277268,629
-87.74133393753873,41.66979621277268,628
-87.74103900161128,41.66979621277268,627
-87.74074406568384,41.66979621277268,626
-87.7404491297564,41.66979621277268,625
-87.74015419382897,41.66979621277268,625
-87.73985925790153,41.66979621277268,625
-87.73956432197409,41.66979621277268,625
-87.73926938604666,41.66979621277268,626
-87.73897445011922,41.66979621277268,627
-87.73867951419177,41.66979621277268,627
-87.73838457826433,41.66979621277268,627
-87.73808964233689,41.66979621277268,627
-87.73779470640946,41.66979621277268,627
-87.73749977048202,41.66979621277268,624
-87.73720483455457,41.66979621277268,623
-87.73690989862715,41.66979621277268,622
-87.7366149626997,41.66979621277268,622
-87.73632002677226,41.66979621277268,621
-87.73602509084482,41.66979621277268,621
-87.73573015491738,41.66979621277268,621
-87.73543521898995,41.66979621277268,621
-87.7351402830625,41.66979621277268,621
-87.73484534713506,41.66979621277268,620
-87.73455041120762,41.66979621277268,620
-87.7342554752802,41.66979621277268,619
-87.73396053935275,41.66979621277268,618
-87.73366560342531,41.66979621277268,617
-87.73337066749787,41.66979621277268,617
-87.73307573157044,41.66979621277268,616
-87.732780795643,41.66979621277268,615
-87.73248585971555,41.66979621277268,613
-87.73219092378811,41.66979621277268,612
-87.73189598786068,41.66979621277268,612
-87.73160105193324,41.66979621277268,611
-87.7313061160058,41.66979621277268,608
-87.73101118007835,41.66979621277268,605
-87.73071624415093,41.66979621277268,602
-87.73042130822348,41.66979621277268,599
-87.73012637229604,41.66979621277268,599
-87.7298314363686,41.66979621277268,597
-87.72953650044117,41.66979621277268,596
-87.72924156451373,41.66979621277268,595
-87.72894662858629,41.66979621277268,595
-87.72865169265884,41.66979621277268,595
-87.72835675673142,41.66979621277268,595
-87.72806182080397,41.66979621277268,595
-87.72776688487653,41.66979621277268,595
-87.72747194894909,41.66979621277268,595
-87.72717701302166,41.66979621277268,595
-87.72688207709422,41.66979621277268,595
-87.72658714116677,41.66979621277268,595
-87.72629220523933,41.66979621277268,595
-87.7259972693119,41.66979621277268,595
-87.72570233338446,41.66979621277268,595
-87.72540739745702,41.66979621277268,595
-87.72511246152958,41.66979621277268,595
-87.72481752560215,41.66979621277268,595
-87.7245225896747,41.66979621277268,594
-87.72422765374726,41.66979621277268,594
-87.72393271781982,41.66979621277268,594
-87.72363778189239,41.66979621277268,594
-87.72334284596495,41.66979621277268,593
-87.72304791003751,41.66979621277268,592
-87.72275297411007,41.66979621277268,591
-87.72245803818264,41.66979621277268,590
-87.7221631022552,41.66979621277268,590
-87.72186816632775,41.66979621277268,588
-87.72157323040031,41.66979621277268,585
-87.72127829447288,41.66979621277268,585
-87.72098335854544,41.66979621277268,587
-87.720688422618,41.66979621277268,588
